ForecastId,ConfirmedCases,Fatalities
4357,40832.0,306.0
4358,49480.0,339.0
4359,61068.0,375.0
4360,75697.0,415.0
4361,92374.0,460.0
4362,113991.0,508.0
4363,140659.0,562.0
4364,172335.0,621.0
4365,212492.0,687.0
4366,261700.0,759.0
4367,321329.0,839.0
4368,395902.0,927.0
4369,487219.0,1024.0
4370,598898.0,1131.0
4371,737481.0,1249.0
4372,907366.0,1379.0
4373,1115959.0,1523.0
4374,1373707.0,1682.0
4375,1690069.0,1857.0
4376,2079129.0,2050.0
4377,2558805.0,2263.0
4378,3148136.0,2499.0
4379,3873287.0,2758.0
4380,4766344.0,3045.0
4381,5864261.0,3361.0
4382,7215388.0,3710.0
4383,8878484.0,4094.0
4384,10923873.0,4519.0
4385,13440960.0,4988.0
4386,16538494.0,5505.0
4387,5.0,0.0
4388,5.0,0.0
4389,5.0,0.0
4390,7.0,0.0
4391,11.0,0.0
4392,11.0,0.0
4393,11.0,0.0
4394,12.0,0.0
4395,13.0,0.0
4396,13.0,0.0
4397,14.0,0.0
4398,15.0,0.0
4399,16.0,0.0
4400,18.0,0.0
4401,19.0,0.0
4402,20.0,0.0
4403,21.0,0.0
4404,23.0,0.0
4405,24.0,0.0
4406,26.0,0.0
4407,28.0,0.0
4408,29.0,0.0
4409,31.0,0.0
4410,33.0,0.0
4411,35.0,0.0
4412,38.0,0.0
4413,40.0,0.0
4414,42.0,0.0
4415,45.0,0.0
4416,48.0,0.0
4417,51.0,0.0
4418,54.0,0.0
4419,58.0,0.0
4420,61.0,0.0
4421,65.0,0.0
4422,69.0,0.0
4423,73.0,0.0
4424,78.0,0.0
4425,83.0,0.0
4426,88.0,0.0
4427,93.0,0.0
4428,99.0,0.0
4429,105.0,0.0
4430,0.0,0.0
4431,3.0,0.0
4432,3.0,0.0
4433,3.0,0.0
4434,3.0,0.0
4435,3.0,0.0
4436,3.0,0.0
4437,3.0,0.0
4438,3.0,0.0
4439,3.0,0.0
4440,3.0,0.0
4441,3.0,0.0
4442,3.0,0.0
4443,3.0,0.0
4444,3.0,0.0
4445,3.0,0.0
4446,3.0,0.0
4447,3.0,0.0
4448,3.0,0.0
4449,3.0,0.0
4450,3.0,0.0
4451,3.0,0.0
4452,3.0,0.0
4453,3.0,0.0
4454,3.0,0.0
4455,3.0,0.0
4456,3.0,0.0
4457,3.0,0.0
4458,3.0,0.0
4459,3.0,0.0
4460,3.0,0.0
4461,3.0,0.0
4462,3.0,0.0
4463,3.0,0.0
4464,3.0,0.0
4465,3.0,0.0
4466,3.0,0.0
4467,3.0,0.0
4468,3.0,0.0
4469,3.0,0.0
4470,3.0,0.0
4471,3.0,0.0
4472,3.0,0.0
4473,0.0,0.0
4474,1.0,0.0
4475,1.0,0.0
4476,3.0,0.0
4477,6.0,0.0
4478,18.0,0.0
4479,18.0,0.0
4480,22.0,0.0
4481,27.0,0.0
4482,32.0,0.0
4483,39.0,0.0
4484,48.0,0.0
4485,58.0,0.0
4486,70.0,0.0
4487,85.0,0.0
4488,102.0,0.0
4489,124.0,0.0
4490,150.0,0.0
4491,181.0,0.0
4492,219.0,11.0
4493,264.0,13.0
4494,319.0,16.0
4495,385.0,19.0
4496,465.0,23.0
4497,561.0,28.0
4498,678.0,34.0
4499,818.0,41.0
4500,988.0,49.0
4501,1193.0,60.0
4502,1440.0,72.0
4503,1738.0,87.0
4504,2098.0,105.0
4505,2532.0,127.0
4506,3057.0,153.0
4507,3689.0,184.0
4508,4453.0,223.0
4509,5375.0,269.0
4510,6488.0,324.0
4511,7831.0,392.0
4512,9452.0,473.0
4513,11409.0,570.0
4514,13770.0,688.0
4515,16620.0,831.0
4516,0.0,0.0
4517,0.0,0.0
4518,0.0,0.0
4519,1.0,0.0
4520,1.0,0.0
4521,1.0,0.0
4522,1.0,0.0
4523,1.0,0.0
4524,1.0,0.0
4525,1.0,0.0
4526,1.0,0.0
4527,1.0,0.0
4528,1.0,0.0
4529,1.0,0.0
4530,1.0,0.0
4531,1.0,0.0
4532,1.0,0.0
4533,1.0,0.0
4534,1.0,0.0
4535,1.0,0.0
4536,1.0,0.0
4537,1.0,0.0
4538,1.0,0.0
4539,1.0,0.0
4540,1.0,0.0
4541,1.0,0.0
4542,1.0,0.0
4543,1.0,0.0
4544,1.0,0.0
4545,1.0,0.0
4546,1.0,0.0
4547,1.0,0.0
4548,1.0,0.0
4549,1.0,0.0
4550,1.0,0.0
4551,1.0,0.0
4552,1.0,0.0
4553,1.0,0.0
4554,1.0,0.0
4555,1.0,0.0
4556,1.0,0.0
4557,1.0,0.0
4558,1.0,0.0
4559,1.0,0.0
4560,5.0,0.0
4561,6.0,0.0
4562,7.0,0.0
4563,9.0,0.0
4564,9.0,0.0
4565,9.0,0.0
4566,10.0,0.0
4567,11.0,0.0
4568,12.0,0.0
4569,13.0,0.0
4570,15.0,0.0
4571,16.0,0.0
4572,18.0,0.0
4573,19.0,0.0
4574,21.0,0.0
4575,23.0,0.0
4576,25.0,0.0
4577,28.0,0.0
4578,31.0,0.0
4579,34.0,0.0
4580,37.0,0.0
4581,40.0,0.0
4582,44.0,0.0
4583,48.0,0.0
4584,53.0,0.0
4585,58.0,0.0
4586,63.0,0.0
4587,69.0,0.0
4588,75.0,0.0
4589,83.0,0.0
4590,90.0,0.0
4591,99.0,0.0
4592,108.0,0.0
4593,118.0,0.0
4594,129.0,0.0
4595,141.0,0.0
4596,154.0,0.0
4597,168.0,0.0
4598,184.0,0.0
4599,201.0,10.0
4600,220.0,11.0
4601,240.0,12.0
4602,1.0,0.0
4603,1.0,0.0
4604,1.0,0.0
4605,1.0,0.0
4606,3.0,0.0
4607,3.0,0.0
4608,3.0,0.0
4609,3.0,0.0
4610,3.0,0.0
4611,3.0,0.0
4612,2.0,0.0
4613,2.0,0.0
4614,2.0,0.0
4615,2.0,0.0
4616,2.0,0.0
4617,2.0,0.0
4618,2.0,0.0
4619,2.0,0.0
4620,2.0,0.0
4621,2.0,0.0
4622,2.0,0.0
4623,2.0,0.0
4624,2.0,0.0
4625,2.0,0.0
4626,1.0,0.0
4627,1.0,0.0
4628,1.0,0.0
4629,1.0,0.0
4630,1.0,0.0
4631,1.0,0.0
4632,1.0,0.0
4633,1.0,0.0
4634,1.0,0.0
4635,1.0,0.0
4636,1.0,0.0
4637,1.0,0.0
4638,1.0,0.0
4639,1.0,0.0
4640,1.0,0.0
4641,1.0,0.0
4642,1.0,0.0
4643,1.0,0.0
4644,1.0,0.0
4645,2.0,0.0
4646,2.0,0.0
4647,2.0,0.0
4648,2.0,0.0
4649,2.0,0.0
4650,2.0,0.0
4651,3.0,0.0
4652,3.0,0.0
4653,3.0,0.0
4654,3.0,0.0
4655,4.0,0.0
4656,4.0,0.0
4657,4.0,0.0
4658,4.0,0.0
4659,4.0,0.0
4660,5.0,0.0
4661,5.0,0.0
4662,5.0,0.0
4663,5.0,0.0
4664,5.0,0.0
4665,6.0,0.0
4666,6.0,0.0
4667,6.0,0.0
4668,6.0,0.0
4669,7.0,0.0
4670,7.0,0.0
4671,7.0,0.0
4672,7.0,0.0
4673,8.0,0.0
4674,8.0,0.0
4675,8.0,0.0
4676,9.0,0.0
4677,9.0,0.0
4678,9.0,0.0
4679,10.0,0.0
4680,10.0,0.0
4681,10.0,0.0
4682,11.0,0.0
4683,11.0,0.0
4684,12.0,0.0
4685,12.0,0.0
4686,13.0,0.0
4687,13.0,0.0
4688,0.0,0.0
4689,0.0,0.0
4690,0.0,0.0
4691,0.0,0.0
4692,0.0,0.0
4693,0.0,0.0
4694,11.0,0.0
4695,0.0,0.0
4696,0.0,0.0
4697,0.0,0.0
4698,0.0,0.0
4699,0.0,0.0
4700,0.0,0.0
4701,0.0,0.0
4702,0.0,0.0
4703,0.0,0.0
4704,0.0,0.0
4705,0.0,0.0
4706,0.0,0.0
4707,0.0,0.0
4708,0.0,0.0
4709,0.0,0.0
4710,0.0,0.0
4711,0.0,0.0
4712,0.0,0.0
4713,0.0,0.0
4714,0.0,0.0
4715,0.0,0.0
4716,0.0,0.0
4717,0.0,0.0
4718,0.0,0.0
4719,0.0,0.0
4720,0.0,0.0
4721,0.0,0.0
4722,0.0,0.0
4723,0.0,0.0
4724,0.0,0.0
4725,0.0,0.0
4726,0.0,0.0
4727,0.0,0.0
4728,0.0,0.0
4729,0.0,0.0
4730,0.0,0.0
4731,0.0,0.0
4732,0.0,0.0
4733,1.0,0.0
4734,1.0,0.0
4735,1.0,0.0
4736,1.0,0.0
4737,1.0,0.0
4738,1.0,0.0
4739,1.0,0.0
4740,1.0,0.0
4741,1.0,0.0
4742,1.0,0.0
4743,1.0,0.0
4744,1.0,0.0
4745,1.0,0.0
4746,1.0,0.0
4747,1.0,0.0
4748,1.0,0.0
4749,1.0,0.0
4750,1.0,0.0
4751,1.0,0.0
4752,1.0,0.0
4753,1.0,0.0
4754,1.0,0.0
4755,1.0,0.0
4756,1.0,0.0
4757,1.0,0.0
4758,1.0,0.0
4759,1.0,0.0
4760,1.0,0.0
4761,1.0,0.0
4762,1.0,0.0
4763,1.0,0.0
4764,1.0,0.0
4765,1.0,0.0
4766,1.0,0.0
4767,1.0,0.0
4768,1.0,0.0
4769,1.0,0.0
4770,1.0,0.0
4771,1.0,0.0
4772,1.0,0.0
4773,1.0,0.0
4774,0.0,0.0
4775,0.0,0.0
4776,0.0,0.0
4777,0.0,0.0
4778,0.0,0.0
4779,0.0,0.0
4780,1.0,0.0
4781,0.0,0.0
4782,0.0,0.0
4783,0.0,0.0
4784,0.0,0.0
4785,0.0,0.0
4786,0.0,0.0
4787,0.0,0.0
4788,0.0,0.0
4789,0.0,0.0
4790,0.0,0.0
4791,0.0,0.0
4792,0.0,0.0
4793,0.0,0.0
4794,0.0,0.0
4795,0.0,0.0
4796,0.0,0.0
4797,0.0,0.0
4798,0.0,0.0
4799,0.0,0.0
4800,0.0,0.0
4801,0.0,0.0
4802,0.0,0.0
4803,0.0,0.0
4804,0.0,0.0
4805,0.0,0.0
4806,0.0,0.0
4807,0.0,0.0
4808,0.0,0.0
4809,0.0,0.0
4810,0.0,0.0
4811,0.0,0.0
4812,0.0,0.0
4813,0.0,0.0
4814,0.0,0.0
4815,0.0,0.0
4816,0.0,0.0
4817,24.0,0.0
4818,25.0,0.0
4819,30.0,0.0
4820,33.0,0.0
4821,33.0,0.0
4822,34.0,0.0
4823,38.0,0.0
4824,41.0,0.0
4825,45.0,0.0
4826,49.0,0.0
4827,53.0,0.0
4828,57.0,0.0
4829,62.0,0.0
4830,67.0,0.0
4831,73.0,0.0
4832,79.0,0.0
4833,85.0,0.0
4834,92.0,0.0
4835,100.0,0.0
4836,108.0,0.0
4837,117.0,0.0
4838,127.0,0.0
4839,137.0,0.0
4840,148.0,0.0
4841,160.0,0.0
4842,173.0,0.0
4843,187.0,0.0
4844,202.0,10.0
4845,218.0,11.0
4846,235.0,12.0
4847,254.0,13.0
4848,275.0,14.0
4849,296.0,15.0
4850,320.0,16.0
4851,346.0,17.0
4852,373.0,19.0
4853,403.0,20.0
4854,435.0,22.0
4855,470.0,23.0
4856,507.0,25.0
4857,547.0,27.0
4858,591.0,30.0
4859,638.0,32.0
4860,2078.0,3.0
4861,3675.0,7.0
4862,4585.0,9.0
4863,5795.0,11.0
4864,7272.0,17.0
4865,9257.0,24.0
4866,12327.0,28.0
4867,15785.0,36.0
4868,20388.0,46.0
4869,26375.0,59.0
4870,34064.0,76.0
4871,44012.0,97.0
4872,56867.0,124.0
4873,73472.0,158.0
4874,94928.0,203.0
4875,122648.0,259.0
4876,158462.0,332.0
4877,204733.0,424.0
4878,264516.0,542.0
4879,341755.0,694.0
4880,441548.0,887.0
4881,570480.0,1134.0
4882,737060.0,1451.0
4883,952280.0,1855.0
4884,1230344.0,2372.0
4885,1589602.0,3033.0
4886,2053762.0,3879.0
4887,2653455.0,4960.0
4888,3428256.0,6342.0
4889,4429298.0,8110.0
4890,5722640.0,10370.0
4891,7393634.0,13261.0
4892,9552552.0,16957.0
4893,12341868.0,21683.0
4894,15945655.0,27726.0
4895,20601737.0,35453.0
4896,26617379.0,45334.0
4897,34389570.0,57969.0
4898,44431216.0,74125.0
4899,57404989.0,94784.0
4900,58049545.0,121201.0
4901,58049545.0,154980.0
4902,58049545.0,198174.0
4903,0.0,0.0
4904,0.0,0.0
4905,3.0,0.0
4906,6.0,0.0
4907,6.0,0.0
4908,7.0,0.0
4909,7.0,0.0
4910,8.0,0.0
4911,9.0,0.0
4912,10.0,0.0
4913,11.0,0.0
4914,12.0,0.0
4915,13.0,0.0
4916,15.0,0.0
4917,16.0,0.0
4918,18.0,0.0
4919,20.0,0.0
4920,22.0,0.0
4921,24.0,0.0
4922,27.0,0.0
4923,29.0,0.0
4924,32.0,0.0
4925,36.0,0.0
4926,39.0,0.0
4927,43.0,0.0
4928,48.0,0.0
4929,53.0,0.0
4930,58.0,0.0
4931,64.0,0.0
4932,71.0,0.0
4933,78.0,0.0
4934,86.0,0.0
4935,95.0,0.0
4936,104.0,0.0
4937,115.0,0.0
4938,127.0,0.0
4939,140.0,0.0
4940,154.0,0.0
4941,169.0,0.0
4942,187.0,0.0
4943,206.0,10.0
4944,226.0,11.0
4945,249.0,12.0
4946,99.0,1.0
4947,190.0,1.0
4948,228.0,3.0
4949,331.0,4.0
4950,331.0,4.0
4951,387.0,5.0
4952,418.0,5.0
4953,480.0,6.0
4954,532.0,6.0
4955,604.0,7.0
4956,676.0,8.0
4957,764.0,9.0
4958,857.0,10.0
4959,965.0,11.0
4960,1084.0,13.0
4961,1220.0,14.0
4962,1370.0,16.0
4963,1539.0,18.0
4964,1729.0,20.0
4965,1941.0,22.0
4966,2180.0,25.0
4967,2447.0,28.0
4968,2747.0,31.0
4969,3082.0,35.0
4970,3459.0,39.0
4971,3881.0,44.0
4972,4355.0,49.0
4973,4885.0,55.0
4974,5480.0,61.0
4975,6147.0,68.0
4976,6895.0,76.0
4977,7734.0,85.0
4978,8674.0,95.0
4979,9728.0,107.0
4980,10909.0,119.0
4981,12234.0,133.0
4982,13719.0,149.0
4983,15384.0,166.0
4984,17251.0,185.0
4985,19344.0,207.0
4986,21690.0,231.0
4987,24321.0,258.0
4988,27271.0,289.0
4989,0.0,0.0
4990,0.0,0.0
4991,0.0,0.0
4992,0.0,0.0
4993,1.0,0.0
4994,1.0,0.0
4995,1.0,0.0
4996,1.0,0.0
4997,1.0,0.0
4998,1.0,0.0
4999,1.0,0.0
5000,1.0,0.0
5001,1.0,0.0
5002,1.0,0.0
5003,1.0,0.0
5004,1.0,0.0
5005,1.0,0.0
5006,1.0,0.0
5007,1.0,0.0
5008,1.0,0.0
5009,1.0,0.0
5010,1.0,0.0
5011,1.0,0.0
5012,1.0,0.0
5013,1.0,0.0
5014,1.0,0.0
5015,1.0,0.0
5016,1.0,0.0
5017,1.0,0.0
5018,1.0,0.0
5019,1.0,0.0
5020,1.0,0.0
5021,1.0,0.0
5022,1.0,0.0
5023,1.0,0.0
5024,1.0,0.0
5025,1.0,0.0
5026,1.0,0.0
5027,1.0,0.0
5028,1.0,0.0
5029,1.0,0.0
5030,1.0,0.0
5031,1.0,0.0
5032,0.0,0.0
5033,0.0,0.0
5034,0.0,0.0
5035,0.0,0.0
5036,0.0,0.0
5037,0.0,0.0
5038,27.0,0.0
5039,0.0,0.0
5040,0.0,0.0
5041,0.0,0.0
5042,0.0,0.0
5043,0.0,0.0
5044,0.0,0.0
5045,0.0,0.0
5046,0.0,0.0
5047,0.0,0.0
5048,0.0,0.0
5049,0.0,0.0
5050,0.0,0.0
5051,0.0,0.0
5052,0.0,0.0
5053,0.0,0.0
5054,0.0,0.0
5055,0.0,0.0
5056,0.0,0.0
5057,0.0,0.0
5058,0.0,0.0
5059,0.0,0.0
5060,0.0,0.0
5061,0.0,0.0
5062,0.0,0.0
5063,0.0,0.0
5064,0.0,0.0
5065,0.0,0.0
5066,0.0,0.0
5067,0.0,0.0
5068,0.0,0.0
5069,0.0,0.0
5070,0.0,0.0
5071,0.0,0.0
5072,0.0,0.0
5073,0.0,0.0
5074,0.0,0.0
5075,0.0,0.0
5076,0.0,0.0
5077,0.0,0.0
5078,0.0,0.0
5079,0.0,0.0
5080,0.0,0.0
5081,0.0,0.0
5082,0.0,0.0
5083,0.0,0.0
5084,0.0,0.0
5085,0.0,0.0
5086,0.0,0.0
5087,0.0,0.0
5088,0.0,0.0
5089,0.0,0.0
5090,0.0,0.0
5091,0.0,0.0
5092,0.0,0.0
5093,0.0,0.0
5094,0.0,0.0
5095,0.0,0.0
5096,0.0,0.0
5097,0.0,0.0
5098,0.0,0.0
5099,0.0,0.0
5100,0.0,0.0
5101,0.0,0.0
5102,0.0,0.0
5103,0.0,0.0
5104,0.0,0.0
5105,0.0,0.0
5106,0.0,0.0
5107,0.0,0.0
5108,0.0,0.0
5109,0.0,0.0
5110,0.0,0.0
5111,0.0,0.0
5112,0.0,0.0
5113,0.0,0.0
5114,0.0,0.0
5115,0.0,0.0
5116,0.0,0.0
5117,0.0,0.0
5118,0.0,0.0
5119,0.0,0.0
5120,1.0,0.0
5121,1.0,0.0
5122,2.0,0.0
5123,6.0,1.0
5124,6.0,1.0
5125,7.0,1.0
5126,9.0,1.0
5127,11.0,1.0
5128,13.0,1.0
5129,15.0,1.0
5130,18.0,1.0
5131,22.0,1.0
5132,26.0,1.0
5133,32.0,1.0
5134,38.0,1.0
5135,46.0,1.0
5136,55.0,1.0
5137,66.0,1.0
5138,79.0,1.0
5139,94.0,1.0
5140,113.0,1.0
5141,135.0,1.0
5142,162.0,1.0
5143,194.0,1.0
5144,232.0,1.0
5145,278.0,1.0
5146,333.0,1.0
5147,399.0,1.0
5148,478.0,1.0
5149,572.0,1.0
5150,685.0,1.0
5151,820.0,1.0
5152,981.0,1.0
5153,1175.0,1.0
5154,1407.0,1.0
5155,1684.0,1.0
5156,2016.0,1.0
5157,2414.0,1.0
5158,2890.0,1.0
5159,3460.0,1.0
5160,4142.0,1.0
5161,0.0,0.0
5162,0.0,0.0
5163,1.0,0.0
5164,1.0,0.0
5165,1.0,0.0
5166,1.0,0.0
5167,1.0,0.0
5168,1.0,0.0
5169,1.0,0.0
5170,1.0,0.0
5171,1.0,0.0
5172,1.0,0.0
5173,1.0,0.0
5174,1.0,0.0
5175,1.0,0.0
5176,1.0,0.0
5177,1.0,0.0
5178,1.0,0.0
5179,1.0,0.0
5180,1.0,0.0
5181,1.0,0.0
5182,1.0,0.0
5183,1.0,0.0
5184,1.0,0.0
5185,1.0,0.0
5186,1.0,0.0
5187,1.0,0.0
5188,1.0,0.0
5189,1.0,0.0
5190,1.0,0.0
5191,1.0,0.0
5192,1.0,0.0
5193,1.0,0.0
5194,1.0,0.0
5195,1.0,0.0
5196,1.0,0.0
5197,1.0,0.0
5198,1.0,0.0
5199,1.0,0.0
5200,1.0,0.0
5201,1.0,0.0
5202,1.0,0.0
5203,1.0,0.0
5204,0.0,0.0
5205,1.0,0.0
5206,1.0,0.0
5207,1.0,0.0
5208,1.0,0.0
5209,1.0,0.0
5210,1.0,0.0
5211,1.0,0.0
5212,1.0,0.0
5213,1.0,0.0
5214,1.0,0.0
5215,1.0,0.0
5216,1.0,0.0
5217,1.0,0.0
5218,1.0,0.0
5219,1.0,0.0
5220,1.0,0.0
5221,1.0,0.0
5222,1.0,0.0
5223,1.0,0.0
5224,1.0,0.0
5225,1.0,0.0
5226,1.0,0.0
5227,1.0,0.0
5228,1.0,0.0
5229,1.0,0.0
5230,1.0,0.0
5231,1.0,0.0
5232,1.0,0.0
5233,1.0,0.0
5234,1.0,0.0
5235,1.0,0.0
5236,1.0,0.0
5237,1.0,0.0
5238,1.0,0.0
5239,1.0,0.0
5240,1.0,0.0
5241,1.0,0.0
5242,1.0,0.0
5243,1.0,0.0
5244,1.0,0.0
5245,1.0,0.0
5246,1.0,0.0
5247,1.0,0.0
5248,1.0,0.0
5249,1.0,0.0
5250,4.0,0.0
5251,4.0,0.0
5252,7.0,1.0
5253,7.0,1.0
5254,8.0,1.0
5255,10.0,1.0
5256,11.0,1.0
5257,13.0,1.0
5258,15.0,1.0
5259,18.0,1.0
5260,21.0,1.0
5261,24.0,1.0
5262,29.0,1.0
5263,33.0,1.0
5264,39.0,1.0
5265,45.0,1.0
5266,53.0,1.0
5267,61.0,1.0
5268,71.0,1.0
5269,83.0,1.0
5270,97.0,1.0
5271,112.0,1.0
5272,131.0,1.0
5273,152.0,1.0
5274,177.0,1.0
5275,206.0,1.0
5276,240.0,1.0
5277,279.0,1.0
5278,324.0,1.0
5279,377.0,1.0
5280,439.0,1.0
5281,510.0,1.0
5282,594.0,1.0
5283,690.0,1.0
5284,803.0,1.0
5285,934.0,1.0
5286,1086.0,1.0
5287,1264.0,1.0
5288,1470.0,1.0
5289,1709.0,1.0
5290,1.0,0.0
5291,1.0,0.0
5292,1.0,0.0
5293,1.0,0.0
5294,1.0,0.0
5295,1.0,0.0
5296,1.0,0.0
5297,1.0,0.0
5298,1.0,0.0
5299,1.0,0.0
5300,1.0,0.0
5301,1.0,0.0
5302,1.0,0.0
5303,1.0,0.0
5304,1.0,0.0
5305,1.0,0.0
5306,1.0,0.0
5307,1.0,0.0
5308,1.0,0.0
5309,1.0,0.0
5310,1.0,0.0
5311,1.0,0.0
5312,1.0,0.0
5313,1.0,0.0
5314,1.0,0.0
5315,1.0,0.0
5316,1.0,0.0
5317,1.0,0.0
5318,1.0,0.0
5319,1.0,0.0
5320,1.0,0.0
5321,1.0,0.0
5322,1.0,0.0
5323,1.0,0.0
5324,1.0,0.0
5325,1.0,0.0
5326,1.0,0.0
5327,1.0,0.0
5328,1.0,0.0
5329,1.0,0.0
5330,1.0,0.0
5331,1.0,0.0
5332,1.0,0.0
5333,2.0,0.0
5334,2.0,0.0
5335,2.0,0.0
5336,3.0,0.0
5337,6.0,0.0
5338,8.0,0.0
5339,9.0,0.0
5340,11.0,0.0
5341,14.0,0.0
5342,17.0,0.0
5343,21.0,0.0
5344,27.0,0.0
5345,33.0,0.0
5346,41.0,0.0
5347,50.0,0.0
5348,62.0,0.0
5349,77.0,0.0
5350,96.0,0.0
5351,118.0,0.0
5352,146.0,0.0
5353,181.0,0.0
5354,224.0,11.0
5355,277.0,14.0
5356,343.0,17.0
5357,424.0,21.0
5358,525.0,26.0
5359,650.0,32.0
5360,804.0,40.0
5361,994.0,50.0
5362,1230.0,61.0
5363,1521.0,76.0
5364,1882.0,94.0
5365,2328.0,116.0
5366,2880.0,144.0
5367,3563.0,178.0
5368,4407.0,220.0
5369,5452.0,273.0
5370,6744.0,337.0
5371,8343.0,417.0
5372,10320.0,516.0
5373,12767.0,638.0
5374,15793.0,790.0
5375,19536.0,977.0
5376,13.0,0.0
5377,19.0,0.0
5378,30.0,0.0
5379,32.0,1.0
5380,39.0,1.0
5381,50.0,1.0
5382,58.0,1.0
5383,70.0,1.0
5384,85.0,1.0
5385,103.0,1.0
5386,124.0,1.0
5387,150.0,1.0
5388,181.0,1.0
5389,219.0,1.0
5390,264.0,1.0
5391,319.0,1.0
5392,385.0,1.0
5393,465.0,1.0
5394,561.0,1.0
5395,678.0,1.0
5396,818.0,1.0
5397,987.0,1.0
5398,1192.0,1.0
5399,1439.0,1.0
5400,1736.0,1.0
5401,2096.0,1.0
5402,2529.0,1.0
5403,3053.0,1.0
5404,3685.0,1.0
5405,4447.0,1.0
5406,5367.0,1.0
5407,6478.0,1.0
5408,7818.0,1.0
5409,9435.0,1.0
5410,11387.0,1.0
5411,13743.0,1.0
5412,16586.0,1.0
5413,20017.0,1.0
5414,24159.0,1.0
5415,29156.0,1.0
5416,35188.0,1.0
5417,42467.0,1.0
5418,51253.0,1.0
5419,103.0,0.0
5420,134.0,0.0
5421,156.0,0.0
5422,171.0,5.0
5423,180.0,0.0
5424,220.0,1.0
5425,250.0,1.0
5426,285.0,0.0
5427,327.0,0.0
5428,375.0,0.0
5429,430.0,0.0
5430,493.0,0.0
5431,565.0,0.0
5432,647.0,0.0
5433,741.0,0.0
5434,848.0,0.0
5435,971.0,0.0
5436,1111.0,0.0
5437,1272.0,0.0
5438,1456.0,0.0
5439,1666.0,0.0
5440,1907.0,0.0
5441,2182.0,0.0
5442,2497.0,0.0
5443,2857.0,0.0
5444,3269.0,0.0
5445,3741.0,0.0
5446,4280.0,0.0
5447,4896.0,0.0
5448,5602.0,0.0
5449,6409.0,0.0
5450,7332.0,0.0
5451,8387.0,0.0
5452,9595.0,0.0
5453,10976.0,0.0
5454,12556.0,0.0
5455,14364.0,0.0
5456,16432.0,0.0
5457,18797.0,0.0
5458,21502.0,0.0
5459,24597.0,0.0
5460,28136.0,0.0
5461,32186.0,0.0
5462,73.0,1.0
5463,82.0,2.0
5464,102.0,2.0
5465,113.0,2.0
5466,119.0,2.0
5467,142.0,3.0
5468,156.0,3.0
5469,177.0,3.0
5470,201.0,4.0
5471,227.0,4.0
5472,258.0,4.0
5473,291.0,5.0
5474,330.0,5.0
5475,373.0,6.0
5476,422.0,7.0
5477,478.0,7.0
5478,540.0,8.0
5479,611.0,9.0
5480,691.0,10.0
5481,782.0,11.0
5482,884.0,12.0
5483,1000.0,13.0
5484,1131.0,14.0
5485,1279.0,15.0
5486,1446.0,17.0
5487,1635.0,19.0
5488,1848.0,20.0
5489,2090.0,22.0
5490,2363.0,25.0
5491,2671.0,27.0
5492,3020.0,30.0
5493,3414.0,33.0
5494,3860.0,36.0
5495,4364.0,39.0
5496,4934.0,43.0
5497,5578.0,47.0
5498,6306.0,52.0
5499,7128.0,57.0
5500,8059.0,62.0
5501,9110.0,68.0
5502,10299.0,75.0
5503,11643.0,82.0
5504,13162.0,90.0
5505,34.0,1.0
5506,69.0,4.0
5507,96.0,5.0
5508,117.0,5.0
5509,134.0,5.0
5510,172.0,5.0
5511,227.0,19.0
5512,290.0,26.0
5513,370.0,33.0
5514,473.0,43.0
5515,604.0,54.0
5516,771.0,69.0
5517,984.0,89.0
5518,1255.0,113.0
5519,1602.0,144.0
5520,2044.0,184.0
5521,2607.0,235.0
5522,3326.0,299.0
5523,4243.0,382.0
5524,5413.0,487.0
5525,6906.0,622.0
5526,8809.0,793.0
5527,11237.0,1011.0
5528,14335.0,1290.0
5529,18285.0,1646.0
5530,23325.0,2099.0
5531,29753.0,2678.0
5532,36264.0,3264.0
5533,42858.0,3857.0
5534,49535.0,4458.0
5535,56295.0,5067.0
5536,63137.0,5682.0
5537,70063.0,6306.0
5538,77071.0,6936.0
5539,84162.0,7575.0
5540,91335.0,8220.0
5541,98592.0,8873.0
5542,105931.0,9534.0
5543,113354.0,10202.0
5544,120858.0,10877.0
5545,128446.0,11560.0
5546,136117.0,12250.0
5547,143870.0,12948.0
5548,10075.0,429.0
5549,11364.0,514.0
5550,12729.0,611.0
5551,13938.0,724.0
5552,14991.0,853.0
5553,16169.0,988.0
5554,17361.0,1135.0
5555,18651.0,1295.0
5556,20052.0,1466.0
5557,21568.0,1647.0
5558,23205.0,1837.0
5559,24968.0,2032.0
5560,26864.0,2230.0
5561,28900.0,2426.0
5562,31085.0,2613.0
5563,33429.0,2785.0
5564,35941.0,2933.0
5565,38634.0,3045.0
5566,41520.0,3109.0
5567,44611.0,3108.0
5568,47924.0,3026.0
5569,51472.0,2840.0
5570,55272.0,2527.0
5571,59343.0,2057.0
5572,63702.0,1399.0
5573,68372.0,517.0
5574,73373.0,630.0
5575,78730.0,2086.0
5576,84467.0,3903.0
5577,90611.0,6133.0
5578,97192.0,8747.0
5579,104239.0,9382.0
5580,111787.0,10061.0
5581,119871.0,10788.0
5582,128529.0,11568.0
5583,137802.0,12402.0
5584,147732.0,13296.0
5585,158368.0,14253.0
5586,169759.0,15278.0
5587,181958.0,16376.0
5588,195024.0,17552.0
5589,209017.0,18812.0
